Run_ID,Experiment_ID,Crop_Target,Prediction_Target,Variable_Group_ID,Model_Type,Seed,Eval_Split,Fold_ID,Metric_Name,Metric_Value,Metric_Status,N_Eval,Result_Origin,Eval_Row_Hash,Aggregation
RUN_2595,EXP_025,토마토,전체 꽃 수,VG_Flower_037,mlp,42.0,internal_cv,2.0,RMSE,1.1585352231650818,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_2595,EXP_025,토마토,전체 꽃 수,VG_Flower_037,mlp,42.0,internal_cv,2.0,MAE,0.938395181825445,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_2595,EXP_025,토마토,전체 꽃 수,VG_Flower_037,mlp,42.0,internal_cv,2.0,R2,0.04695576320347383,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_2595,EXP_025,토마토,전체 꽃 수,VG_Flower_037,mlp,42.0,internal_cv,2.0,CCC,0.18912971854048347,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_2630,EXP_025,토마토,전체 꽃 수,VG_Flower_037,mlp,42.0,internal_cv,2.0,RMSE,1.1523888667530566,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_2630,EXP_025,토마토,전체 꽃 수,VG_Flower_037,mlp,42.0,internal_cv,2.0,MAE,0.9420831194853524,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_2630,EXP_025,토마토,전체 꽃 수,VG_Flower_037,mlp,42.0,internal_cv,2.0,R2,0.05704127624001776,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_2630,EXP_025,토마토,전체 꽃 수,VG_Flower_037,mlp,42.0,internal_cv,2.0,CCC,0.1770503528385754,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_730,EXP_006,토마토,전체 꽃 수,VG_Flower_005,tabm,42.0,internal_cv,1.0,RMSE,1.122583053512106,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_730,EXP_006,토마토,전체 꽃 수,VG_Flower_005,tabm,42.0,internal_cv,1.0,MAE,0.8737637474911857,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_730,EXP_006,토마토,전체 꽃 수,VG_Flower_005,tabm,42.0,internal_cv,1.0,R2,0.051841569636247864,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_730,EXP_006,토마토,전체 꽃 수,VG_Flower_005,tabm,42.0,internal_cv,1.0,CCC,0.17102088337781074,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_1634,EXP_026,토마토,전체 꽃 수,VG_Flower_020,tabm,42.0,internal_cv,3.0,RMSE,52295250013486.36,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_1634,EXP_026,토마토,전체 꽃 수,VG_Flower_020,tabm,42.0,internal_cv,3.0,MAE,30336961280027.098,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_1634,EXP_026,토마토,전체 꽃 수,VG_Flower_020,tabm,42.0,internal_cv,3.0,R2,-5.063270872765958e+25,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_1634,EXP_026,토마토,전체 꽃 수,VG_Flower_020,tabm,42.0,internal_cv,3.0,CCC,4.0756695659350925e-14,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_3329,EXP_011,토마토,전체 꽃 수,VG_Flower_011,catboost,42.0,screening,,RMSE,1.7867395588983215,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_3329,EXP_011,토마토,전체 꽃 수,VG_Flower_011,catboost,42.0,screening,,MAE,1.4340720953580346,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_3329,EXP_011,토마토,전체 꽃 수,VG_Flower_011,catboost,42.0,screening,,R2,0.15901125974674202,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_3329,EXP_011,토마토,전체 꽃 수,VG_Flower_011,catboost,42.0,screening,,CCC,0.25613049966494555,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_1927,EXP_040,토마토,전체 꽃 수,VG_Flower_032,tabm,42.0,internal_cv,1.0,RMSE,1.1824755292853926,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_1927,EXP_040,토마토,전체 꽃 수,VG_Flower_032,tabm,42.0,internal_cv,1.0,MAE,0.9273676173623309,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_1927,EXP_040,토마토,전체 꽃 수,VG_Flower_032,tabm,42.0,internal_cv,1.0,R2,-0.05203035541828793,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_1927,EXP_040,토마토,전체 꽃 수,VG_Flower_032,tabm,42.0,internal_cv,1.0,CCC,0.1273760030342126,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_2006,EXP_025,토마토,전체 꽃 수,VG_Flower_037,tabm,42.0,internal_cv,1.0,RMSE,1.1659737985985463,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_2006,EXP_025,토마토,전체 꽃 수,VG_Flower_037,tabm,42.0,internal_cv,1.0,MAE,0.8989406166161557,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_2006,EXP_025,토마토,전체 꽃 수,VG_Flower_037,tabm,42.0,internal_cv,1.0,R2,-0.02287256324605136,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_2006,EXP_025,토마토,전체 꽃 수,VG_Flower_037,tabm,42.0,internal_cv,1.0,CCC,0.11806517620701099,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_223,EXP_026,토마토,전체 꽃 수,VG_Flower_020,catboost,42.0,validation,,RMSE,1.6933087677519767,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_223,EXP_026,토마토,전체 꽃 수,VG_Flower_020,catboost,42.0,validation,,MAE,1.345907728440726,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_223,EXP_026,토마토,전체 꽃 수,VG_Flower_020,catboost,42.0,validation,,R2,0.24466433822477995,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_223,EXP_026,토마토,전체 꽃 수,VG_Flower_020,catboost,42.0,validation,,CCC,0.3156022553223839,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_1391,EXP_053,토마토,전체 꽃 수,VG_Flower_027,tabm,42.0,internal_cv,2.0,RMSE,1.1515337253490154,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_1391,EXP_053,토마토,전체 꽃 수,VG_Flower_027,tabm,42.0,internal_cv,2.0,MAE,0.9360621250923791,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_1391,EXP_053,토마토,전체 꽃 수,VG_Flower_027,tabm,42.0,internal_cv,2.0,R2,0.05844022044272623,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_1391,EXP_053,토마토,전체 꽃 수,VG_Flower_027,tabm,42.0,internal_cv,2.0,CCC,0.1448678971079582,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_3217,EXP_025,토마토,전체 꽃 수,VG_Flower_037,mlp,42.0,internal_cv,1.0,RMSE,1.188779408217404,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_3217,EXP_025,토마토,전체 꽃 수,VG_Flower_037,mlp,42.0,internal_cv,1.0,MAE,0.9006146321664578,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_3217,EXP_025,토마토,전체 꽃 수,VG_Flower_037,mlp,42.0,internal_cv,1.0,R2,-0.0632771835668331,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_3217,EXP_025,토마토,전체 꽃 수,VG_Flower_037,mlp,42.0,internal_cv,1.0,CCC,0.1739676874076382,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_194,EXP_006,토마토,전체 꽃 수,VG_Flower_005,catboost,42.0,internal_cv,1.0,RMSE,1.1219465981177572,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_194,EXP_006,토마토,전체 꽃 수,VG_Flower_005,catboost,42.0,internal_cv,1.0,MAE,0.8654179322378458,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_194,EXP_006,토마토,전체 꽃 수,VG_Flower_005,catboost,42.0,internal_cv,1.0,R2,0.052916393415161744,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_194,EXP_006,토마토,전체 꽃 수,VG_Flower_005,catboost,42.0,internal_cv,1.0,CCC,0.11582748267319143,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_3113,EXP_006,토마토,전체 꽃 수,VG_Flower_005,poisson,42.0,validation,,RMSE,1.9920184200415085,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_3113,EXP_006,토마토,전체 꽃 수,VG_Flower_005,poisson,42.0,validation,,MAE,1.5170873884631193,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_3113,EXP_006,토마토,전체 꽃 수,VG_Flower_005,poisson,42.0,validation,,R2,-0.04533231295244189,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_3113,EXP_006,토마토,전체 꽃 수,VG_Flower_005,poisson,42.0,validation,,CCC,0.2590692068827923,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_3760,EXP_053,토마토,전체 꽃 수,VG_Flower_027,tabm,42.0,internal_cv,3.0,RMSE,35786258333985.07,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_3760,EXP_053,토마토,전체 꽃 수,VG_Flower_027,tabm,42.0,internal_cv,3.0,MAE,20777830136195.516,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_3760,EXP_053,토마토,전체 꽃 수,VG_Flower_027,tabm,42.0,internal_cv,3.0,R2,-2.3710420701442194e+25,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_3760,EXP_053,토마토,전체 꽃 수,VG_Flower_027,tabm,42.0,internal_cv,3.0,CCC,5.881902436721182e-14,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_1035,EXP_025,토마토,전체 꽃 수,VG_Flower_037,tabm,42.0,internal_cv,2.0,RMSE,1.1482864215604247,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_1035,EXP_025,토마토,전체 꽃 수,VG_Flower_037,tabm,42.0,internal_cv,2.0,MAE,0.9422309790277309,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_1035,EXP_025,토마토,전체 꽃 수,VG_Flower_037,tabm,42.0,internal_cv,2.0,R2,0.0637430951779222,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_1035,EXP_025,토마토,전체 꽃 수,VG_Flower_037,tabm,42.0,internal_cv,2.0,CCC,0.15352063427150323,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_2409,EXP_013,토마토,전체 꽃 수,VG_Flower_040,random_forest,42.0,screening,,RMSE,1.7604204774600718,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_2409,EXP_013,토마토,전체 꽃 수,VG_Flower_040,random_forest,42.0,screening,,MAE,1.378352534338007,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_2409,EXP_013,토마토,전체 꽃 수,VG_Flower_040,random_forest,42.0,screening,,R2,0.18360469444379068,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_2409,EXP_013,토마토,전체 꽃 수,VG_Flower_040,random_forest,42.0,screening,,CCC,0.24162751993164336,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_2017,EXP_026,토마토,전체 꽃 수,VG_Flower_020,random_forest,42.0,internal_cv,1.0,RMSE,1.2240605536511133,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_2017,EXP_026,토마토,전체 꽃 수,VG_Flower_020,random_forest,42.0,internal_cv,1.0,MAE,0.9518060405491224,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_2017,EXP_026,토마토,전체 꽃 수,VG_Flower_020,random_forest,42.0,internal_cv,1.0,R2,-0.1273265946279507,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_2017,EXP_026,토마토,전체 꽃 수,VG_Flower_020,random_forest,42.0,internal_cv,1.0,CCC,0.10191347405512742,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_3728,EXP_025,토마토,전체 꽃 수,VG_Flower_037,catboost,42.0,internal_cv,2.0,RMSE,1.141806220316878,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_3728,EXP_025,토마토,전체 꽃 수,VG_Flower_037,catboost,42.0,internal_cv,2.0,MAE,0.9444087964942234,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_3728,EXP_025,토마토,전체 꽃 수,VG_Flower_037,catboost,42.0,internal_cv,2.0,R2,0.07428055955437896,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_3728,EXP_025,토마토,전체 꽃 수,VG_Flower_037,catboost,42.0,internal_cv,2.0,CCC,0.12639491326779495,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_1996,EXP_026,토마토,전체 꽃 수,VG_Flower_020,mlp,42.0,internal_cv,2.0,RMSE,1.1730635508293719,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_1996,EXP_026,토마토,전체 꽃 수,VG_Flower_020,mlp,42.0,internal_cv,2.0,MAE,0.9633635545035132,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_1996,EXP_026,토마토,전체 꽃 수,VG_Flower_020,mlp,42.0,internal_cv,2.0,R2,0.022903052967343962,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_1996,EXP_026,토마토,전체 꽃 수,VG_Flower_020,mlp,42.0,internal_cv,2.0,CCC,0.17261193922938045,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_3465,EXP_029,토마토,전체 꽃 수,VG_Flower_023,catboost,42.0,screening,,RMSE,1.8250675639938438,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_3465,EXP_029,토마토,전체 꽃 수,VG_Flower_023,catboost,42.0,screening,,MAE,1.4582551470995666,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_3465,EXP_029,토마토,전체 꽃 수,VG_Flower_023,catboost,42.0,screening,,R2,0.12254355406465123,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_3465,EXP_029,토마토,전체 꽃 수,VG_Flower_023,catboost,42.0,screening,,CCC,0.2493201732340129,available,337.0,new,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,per_seed
RUN_382,EXP_026,토마토,전체 꽃 수,VG_Flower_020,random_forest,42.0,internal_cv,2.0,RMSE,1.1554056022937982,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_382,EXP_026,토마토,전체 꽃 수,VG_Flower_020,random_forest,42.0,internal_cv,2.0,MAE,0.9449578452780444,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_382,EXP_026,토마토,전체 꽃 수,VG_Flower_020,random_forest,42.0,internal_cv,2.0,R2,0.05209783993299222,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_382,EXP_026,토마토,전체 꽃 수,VG_Flower_020,random_forest,42.0,internal_cv,2.0,CCC,0.14218558622580263,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_1966,EXP_040,토마토,전체 꽃 수,VG_Flower_032,catboost,42.0,internal_cv,1.0,RMSE,1.1550409624408389,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_1966,EXP_040,토마토,전체 꽃 수,VG_Flower_032,catboost,42.0,internal_cv,1.0,MAE,0.9198303399711929,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_1966,EXP_040,토마토,전체 꽃 수,VG_Flower_032,catboost,42.0,internal_cv,1.0,R2,-0.0037804197723303457,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_1966,EXP_040,토마토,전체 꽃 수,VG_Flower_032,catboost,42.0,internal_cv,1.0,CCC,0.024950980401828977,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_2378,EXP_026,토마토,전체 꽃 수,VG_Flower_020,tabm,42.0,internal_cv,1.0,RMSE,1.2040554247153945,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_2378,EXP_026,토마토,전체 꽃 수,VG_Flower_020,tabm,42.0,internal_cv,1.0,MAE,0.9442597010369117,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_2378,EXP_026,토마토,전체 꽃 수,VG_Flower_020,tabm,42.0,internal_cv,1.0,R2,-0.09077934253706599,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_2378,EXP_026,토마토,전체 꽃 수,VG_Flower_020,tabm,42.0,internal_cv,1.0,CCC,0.1158575196696174,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_459,EXP_026,토마토,전체 꽃 수,VG_Flower_020,catboost,42.0,internal_cv,1.0,RMSE,1.1332700106266675,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_459,EXP_026,토마토,전체 꽃 수,VG_Flower_020,catboost,42.0,internal_cv,1.0,MAE,0.8912216333372839,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_459,EXP_026,토마토,전체 꽃 수,VG_Flower_020,catboost,42.0,internal_cv,1.0,R2,0.03370275836630432,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_459,EXP_026,토마토,전체 꽃 수,VG_Flower_020,catboost,42.0,internal_cv,1.0,CCC,0.07764842592432802,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_2842,EXP_053,토마토,전체 꽃 수,VG_Flower_027,tabm,42.0,internal_cv,2.0,RMSE,1.1698372648125759,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_2842,EXP_053,토마토,전체 꽃 수,VG_Flower_027,tabm,42.0,internal_cv,2.0,MAE,0.9378354248157047,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_2842,EXP_053,토마토,전체 꽃 수,VG_Flower_027,tabm,42.0,internal_cv,2.0,R2,0.02827029703113182,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_2842,EXP_053,토마토,전체 꽃 수,VG_Flower_027,tabm,42.0,internal_cv,2.0,CCC,0.17335496377230242,available,277.0,new,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,per_seed
RUN_3337,EXP_060,토마토,전체 꽃 수,VG_Flower_038,tabm,42.0,internal_cv,3.0,RMSE,45716493381772.12,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_3337,EXP_060,토마토,전체 꽃 수,VG_Flower_038,tabm,42.0,internal_cv,3.0,MAE,26211371269060.496,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_3337,EXP_060,토마토,전체 꽃 수,VG_Flower_038,tabm,42.0,internal_cv,3.0,R2,-3.869479022817435e+25,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_3337,EXP_060,토마토,전체 꽃 수,VG_Flower_038,tabm,42.0,internal_cv,3.0,CCC,7.357805340458948e-14,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_3900,EXP_040,토마토,전체 꽃 수,VG_Flower_032,random_forest,42.0,internal_cv,1.0,RMSE,1.1617744351620123,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_3900,EXP_040,토마토,전체 꽃 수,VG_Flower_032,random_forest,42.0,internal_cv,1.0,MAE,0.9230669440886703,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_3900,EXP_040,토마토,전체 꽃 수,VG_Flower_032,random_forest,42.0,internal_cv,1.0,R2,-0.015517889442991928,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_3900,EXP_040,토마토,전체 꽃 수,VG_Flower_032,random_forest,42.0,internal_cv,1.0,CCC,0.08450276049544123,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_2789,EXP_026,토마토,전체 꽃 수,VG_Flower_020,tabm,42.0,internal_cv,3.0,RMSE,49554793174362.836,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_2789,EXP_026,토마토,전체 꽃 수,VG_Flower_020,tabm,42.0,internal_cv,3.0,MAE,28287655054583.01,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_2789,EXP_026,토마토,전체 꽃 수,VG_Flower_020,tabm,42.0,internal_cv,3.0,R2,-4.546508529945874e+25,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_2789,EXP_026,토마토,전체 꽃 수,VG_Flower_020,tabm,42.0,internal_cv,3.0,CCC,8.275711464444687e-14,available,227.0,new,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,per_seed
RUN_255,EXP_040,토마토,전체 꽃 수,VG_Flower_032,catboost,42.0,test,,RMSE,3.634349230742471,available,332.0,new,42802aeb92bd868813cb385715630d082a493a6f09aaca4faa3e3a76ce643b4b,per_seed
RUN_255,EXP_040,토마토,전체 꽃 수,VG_Flower_032,catboost,42.0,test,,MAE,1.7046996100410152,available,332.0,new,42802aeb92bd868813cb385715630d082a493a6f09aaca4faa3e3a76ce643b4b,per_seed
RUN_255,EXP_040,토마토,전체 꽃 수,VG_Flower_032,catboost,42.0,test,,R2,-6.990631608891148,available,332.0,new,42802aeb92bd868813cb385715630d082a493a6f09aaca4faa3e3a76ce643b4b,per_seed
RUN_255,EXP_040,토마토,전체 꽃 수,VG_Flower_032,catboost,42.0,test,,CCC,0.17293319658676237,available,332.0,new,42802aeb92bd868813cb385715630d082a493a6f09aaca4faa3e3a76ce643b4b,per_seed
RUN_1773,EXP_060,토마토,전체 꽃 수,VG_Flower_038,catboost,42.0,internal_cv,1.0,RMSE,1.1269913748818352,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
RUN_1773,EXP_060,토마토,전체 꽃 수,VG_Flower_038,catboost,42.0,internal_cv,1.0,MAE,0.8910720497343475,available,337.0,new,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,per_seed
